"file","station","start_time_utc","start_time_pt","start_longitude_dd","start_latitude_dd","depth_bin_mid_m","mean_fluor"
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,91.75,-0.0131017094017094
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,92.25,-0.0138931818181818
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,92.75,-0.0136893617021277
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,93.25,-0.00465316455696203
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,93.75,-0.0124030303030303
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,94.25,-0.0137469879518072
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,94.75,-0.0107
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,95.25,-0.0123211538461538
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,95.75,-0.0138222222222222
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,96.25,-0.0140058823529412
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,96.75,-0.0135820512820513
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,97.25,-0.0140058823529412
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,97.75,-0.0126719298245614
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,98.25,-0.012105
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,98.75,-0.0220810810810811
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,99.25,-0.0227285714285714
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,99.75,-0.0179696428571429
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,100.25,-0.0189293103448276
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,100.75,-0.0122965909090909
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,101.25,-0.0130317813765182
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,101.75,-0.0105631067961165
"S22RR4.cnv",NA,2022-07-28 16:33:37,2022-07-28 09:33:37,-125.379833333333,42.5003333333333,102.25,-0.0107
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,1.25,8.9268052631579
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,1.75,9.06917387387387
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,2.25,9.08316568627451
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,2.75,9.13956310344828
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,3.25,9.57427874015748
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,3.75,10.0202433333333
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,4.25,9.49973857142857
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,4.75,9.4571947368421
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,5.25,9.66498611111111
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,5.75,9.75081208267091
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,6.25,10.0073348327566
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,6.75,9.31450120967742
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,7.25,9.81876851851852
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,7.75,10.043446969697
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,8.25,9.61357692307692
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,8.75,9.78421065573771
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,9.25,10.4642087719298
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,9.75,10.2393829268293
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,10.25,8.88620731707317
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,10.75,9.06118888888889
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,11.25,9.57366772908366
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,11.75,9.90406452159187
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,12.25,9.85181047565119
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,12.75,9.18040610465116
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,13.25,8.42203823529412
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,13.75,8.40397428571429
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,14.25,7.21377941176471
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,14.75,6.76314705882353
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,15.25,6.65840588235294
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,15.75,6.56036470588235
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,16.25,6.5358
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,16.75,5.57618
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,17.25,5.27168409090909
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,17.75,5.50358717948718
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,18.25,5.51121578947368
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,18.75,5.18303636363636
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,19.25,3.95690352941176
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,19.75,3.34488108108108
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,20.25,2.80349090909091
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,20.75,2.20552666666667
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,21.25,2.05258928571429
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,21.75,2.1311625
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,22.25,1.96371034482759
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,22.75,2.190842
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,23.25,2.20616052631579
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,23.75,2.5004976744186
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,24.25,2.44714736842105
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,24.75,2.00160689655172
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,25.25,1.6507956
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,25.75,1.48439321428571
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,26.25,1.555558
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,26.75,1.79108222222222
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,27.25,1.5131275
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,27.75,1.6943511627907
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,28.25,1.63912195121951
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,28.75,1.40444047619048
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,29.25,1.28073783783784
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,29.75,1.15055641025641
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,30.25,1.21606846153846
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,30.75,1.27008156862745
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,31.25,1.11820986046512
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,31.75,1.1210704822695
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,32.25,1.08887285024155
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,32.75,1.035135
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,33.25,1.04603453608247
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,33.75,1.00790857142857
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,34.25,1.00310282051282
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,34.75,1.0313955
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,35.25,0.9490525
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,35.75,0.957006206896552
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,36.25,0.868575
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,36.75,0.926368260869565
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,37.25,0.928903461538461
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,37.75,0.985909552238806
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,38.25,0.9712290625
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,38.75,0.958869375
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,39.25,0.8350775
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,39.75,0.849889393939394
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,40.25,0.958852409638554
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,40.75,0.914331511627907
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,41.25,0.918935279503106
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,41.75,0.844565094339623
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,42.25,0.909220511627907
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,42.75,0.858962913385827
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,43.25,0.856452459016393
"sr2317_cm1_24Hz.cnv","CM1",2023-08-14 02:27:36,2023-08-13 19:27:36,-124.024,45.4926666666667,43.75,0.80586
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,1.25,4.423038
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,1.75,4.44616080937167
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,2.25,4.49063851301115
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,2.75,4.58085478359909
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,3.25,4.6986775862069
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,3.75,4.8047406779661
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,4.25,5.22624411764706
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,4.75,5.43187580645161
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,5.25,5.97442356687898
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,5.75,5.76561082802548
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,6.25,5.69906623376623
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,6.75,5.7330537037037
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,7.25,6.04531111111111
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,7.75,6.8273357615894
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,8.25,6.30886176470588
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,8.75,6.30394709302326
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,9.25,6.12382349834983
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,9.75,6.30800739130435
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,10.25,4.65712432432432
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,10.75,3.49487692307692
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,11.25,3.58664657534247
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,11.75,2.59747518836748
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,12.25,2.11902093307593
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,12.75,2.30421841423948
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,13.25,2.97029613861386
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,13.75,2.93231960784314
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,14.25,3.55457380952381
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,14.75,3.01021
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,15.25,1.15628725
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,15.75,0.8679275
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,16.25,0.8073252
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,16.75,0.776951029411765
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,17.25,0.731379
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,17.75,0.70726425
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,18.25,0.712848529411765
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,18.75,0.684837352941176
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,19.25,0.6868125
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,19.75,0.6833784375
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,20.25,0.6418575
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,20.75,0.639170316455696
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,21.25,0.611856666666667
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,21.75,0.623607794117647
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,22.25,0.563288
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,22.75,0.587824285714286
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,23.25,0.567166470588235
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,23.75,0.560846
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,24.25,0.511977931034483
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,24.75,0.485269230769231
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,25.25,0.461088157894737
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,25.75,0.456589736842105
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,26.25,0.44535975
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,26.75,0.4329
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,27.25,0.419131730769231
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,27.75,0.410893043478261
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,28.25,0.400196417910448
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,28.75,0.3794868
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,29.25,0.37719
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,29.75,0.371309230769231
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,30.25,0.364481489361702
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,30.75,0.359431875
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,31.25,0.345368571428571
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,31.75,0.363873406940063
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,32.25,0.372383427561837
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,32.75,0.334410352941176
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,33.25,0.311581111111111
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,33.75,0.303565862068966
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,34.25,0.293854
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,34.75,0.293666153846154
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,35.25,0.292524084507042
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,35.75,0.287689550561798
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,36.25,0.277073076923077
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,36.75,0.270415588235294
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,37.25,0.2664
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,37.75,0.261419230769231
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,38.25,0.270021147540984
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,38.75,0.260213114754098
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,39.25,0.264076744186047
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,39.75,0.268302857142857
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,40.25,0.2616825
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,40.75,0.247039534883721
"sr2317_cm2_24Hz.cnv","CM2",2023-08-13 23:25:19,2023-08-13 16:25:19,-124.2135,45.4796666666667,41.25,0.241695384615385
