Cruise,Date.GMT,Time.start.GMT,Time.end.GMT,Location,Station,Transect,Transect_id,Haul,Moc,Net.no,Haul.no,Volume.filtered,Station.lat,Station.lon,mean_temp_mocness,mean_salinity_mocness,Notes
W18,180217,5:54:44,6:02:35,NH,1,MaN,NH_1_MaN,101,1,0,101-1-0,287.23,44.652,-124.295,10.34037926,32.41683852,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,6:02:36,6:09:27,NH,1,MaN,NH_1_MaN,101,1,3,101-1-3,257.94,44.652,-124.295,10.468875,32.60289286,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,6:09:28,6:14:29,NH,1,MaN,NH_1_MaN,101,1,4,101-1-4,194.66,44.652,-124.295,10.24880139,32.249223,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,5:54:44,6:02:35,NH,1,MaN,NH_1_MaN,101,4,0,101-4-0,1148.94,44.652,-124.295,10.34037926,32.41683852,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,6:02:36,6:09:27,NH,1,MaN,NH_1_MaN,101,4,3,101-4-3,1031.77,44.652,-124.295,10.468875,32.60289286,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,6:09:28,6:14:29,NH,1,MaN,NH_1_MaN,101,4,4,101-4-4,778.65,44.652,-124.295,10.24880139,32.249223,See datasheets; probably cannot use this haul for concentration estimate
W18,180217,10:21:00,10:29:37,NH,3,MaN,NH_3_MaN,102,1,0,102-1-0,445.46,44.652,-124.65,10.20312456,32.85101246,
W18,180217,10:29:38,10:34:23,NH,3,MaN,NH_3_MaN,102,1,1,102-1-1,227.63,44.652,-124.65,9.615432331,33.49146617,
W18,180217,10:34:24,10:36:34,NH,3,MaN,NH_3_MaN,102,1,2,102-1-2,101.13,44.652,-124.65,10.42313281,32.83884375,
W18,180217,10:36:35,10:42:35,NH,3,MaN,NH_3_MaN,102,1,3,102-1-3,276.06,44.652,-124.65,10.53317222,32.64381389,
W18,180217,10:42:35,10:46:58,NH,3,MaN,NH_3_MaN,102,1,4,102-1-4,202.45,44.652,-124.65,10.45451711,32.35713688,
W18,180217,10:21:00,10:29:37,NH,3,MaN,NH_3_MaN,102,4,0,102-4-0,1781.83,44.652,-124.65,10.20312456,32.85101246,
W18,180217,10:29:38,10:34:23,NH,3,MaN,NH_3_MaN,102,4,1,102-4-1,910.53,44.652,-124.65,9.615432331,33.49146617,
W18,180217,10:34:24,10:36:34,NH,3,MaN,NH_3_MaN,102,4,2,102-4-2,404.53,44.652,-124.65,10.42313281,32.83884375,
W18,180217,10:36:35,10:42:35,NH,3,MaN,NH_3_MaN,102,4,3,102-4-3,1104.23,44.652,-124.65,10.53317222,32.64381389,
W18,180217,10:42:35,10:46:58,NH,3,MaN,NH_3_MaN,102,4,4,102-4-4,809.8,44.652,-124.65,10.45451711,32.35713688,
W18,180217,14:07:22,14:36:02,NH,5,MaN,NH_5_MaN,103,1,0,103-1-0,1742.1,44.652,-125.117,10.44680162,32.95336322,oblique
W18,180217,14:07:22,14:36:02,NH,5,MaN,NH_5_MaN,103,4,0,103-4-0,6968.39,44.652,-125.117,10.44680162,32.95336322,oblique
W18,180217,18:09:16,18:35:49,NH,5,MaD,NH_5_MaD,104,1,0,104-1-0,1655.31,44.652,-125.117,10.41091,32.99282688,oblique
W18,180217,18:09:16,18:35:49,NH,5,MaD,NH_5_MaD,104,4,0,104-4-0,6621.22,44.652,-125.117,10.41091,32.99282688,oblique
W18,180217,22:58:18,23:32:17,NH,3,MaD,NH_3_MaD,105,1,0,105-1-0,1510.39,44.652,-124.65,10.30078055,32.83900244,oblique
W18,180217,22:58:18,23:32:17,NH,3,MaD,NH_3_MaD,105,4,0,105-4-0,6041.54,44.652,-124.65,10.30078055,32.83900244,oblique
W18,180218,4:16:41,4:24:47,NH,1,MaD,NH_1_MaD,106,1,0,106-1-0,401.51,44.652,-124.295,10.39646951,32.43975203,
W18,180218,4:24:48,4:28:32,NH,1,MaD,NH_1_MaD,106,1,3,106-1-3,158.15,44.652,-124.295,10.4692287,32.67880269,
W18,180218,4:28:33,4:34:21,NH,1,MaD,NH_1_MaD,106,1,4,106-1-4,224.82,44.652,-124.295,10.30837534,32.29231367,
W18,180218,4:16:41,4:24:47,NH,1,MaD,NH_1_MaD,106,4,0,106-4-0,1606.06,44.652,-124.295,10.39646951,32.43975203,
W18,180218,4:24:48,4:28:32,NH,1,MaD,NH_1_MaD,106,4,3,106-4-3,632.6,44.652,-124.295,10.4692287,32.67880269,
W18,180218,4:28:33,4:34:21,NH,1,MaD,NH_1_MaD,106,4,4,106-4-4,899.28,44.652,-124.295,10.30837534,32.29231367,
W18,180220,3:52:49,4:00:29,TR,1,MaN,TR_1_MaN,107,1,0,107-1-0,407.29,41.0583,-124.2667,9.729815951,33.41621268,
W18,180220,4:00:30,4:05:16,TR,1,MaN,TR_1_MaN,107,1,3,107-1-3,224.12,41.0583,-124.2667,9.754251799,33.41523741,
W18,180220,4:05:17,4:10:47,TR,1,MaN,TR_1_MaN,107,1,4,107-1-4,240.72,41.0583,-124.2667,9.793364179,33.37170448,
W18,180220,3:52:49,4:00:29,TR,1,MaN,TR_1_MaN,107,4,0,107-4-0,1629.17,41.0583,-124.2667,9.729815951,33.41621268,
W18,180220,4:00:30,4:05:16,TR,1,MaN,TR_1_MaN,107,4,3,107-4-3,896.5,41.0583,-124.2667,9.754251799,33.41523741,
W18,180220,4:05:17,4:10:47,TR,1,MaN,TR_1_MaN,107,4,4,107-4-4,962.9,41.0583,-124.2667,9.793364179,33.37170448,
W18,180220,6:04:12,6:18:39,TR,3,MaN,TR_3_MaN,108,1,0,108-1-0,683.86,41.0583,-124.4333,9.833681093,33.23590319,
W18,180220,6:18:40,6:23:02,TR,3,MaN,TR_3_MaN,108,1,1,108-1-1,218.24,41.0583,-124.4333,8.847248092,33.76767939,
W18,180220,6:23:03,6:26:50,TR,3,MaN,TR_3_MaN,108,1,2,108-1-2,192,41.0583,-124.4333,9.368087866,33.52635983,
W18,180220,6:26:51,6:31:20,TR,3,MaN,TR_3_MaN,108,1,3,108-1-3,213.41,41.0583,-124.4333,10.30534231,33.06889615,
W18,180220,6:31:21,6:37:48,TR,3,MaN,TR_3_MaN,108,1,4,108-1-4,300.47,41.0583,-124.4333,10.44914249,32.98926166,
W18,180220,6:04:12,6:18:39,TR,3,MaN,TR_3_MaN,108,4,0,108-4-0,2735.44,41.0583,-124.4333,9.833681093,33.23590319,
W18,180220,6:18:40,6:23:02,TR,3,MaN,TR_3_MaN,108,4,1,108-4-1,872.96,41.0583,-124.4333,8.847248092,33.76767939,
W18,180220,6:23:03,6:26:50,TR,3,MaN,TR_3_MaN,108,4,2,108-4-2,768.01,41.0583,-124.4333,9.368087866,33.52635983,
W18,180220,6:26:51,6:31:20,TR,3,MaN,TR_3_MaN,108,4,3,108-4-3,853.64,41.0583,-124.4333,10.30534231,33.06889615,
W18,180220,6:31:21,6:37:48,TR,3,MaN,TR_3_MaN,108,4,4,108-4-4,1201.88,41.0583,-124.4333,10.44914249,32.98926166,
W18,180220,9:54:22,10:10:28,TR,5,MaN,TR_5_MaN,109,1,0,109-1-0,781.2,41.0583,-124.75,9.781152594,33.30109563,
W18,180220,10:10:29,10:14:23,TR,5,MaN,TR_5_MaN,109,1,1,109-1-1,186.56,41.0583,-124.75,9.628237288,33.48675424,
W18,180220,10:14:24,10:19:58,TR,5,MaN,TR_5_MaN,109,1,2,109-1-2,253.11,41.0583,-124.75,9.696068657,33.39509851,
W18,180220,10:19:59,10:26:29,TR,5,MaN,TR_5_MaN,109,1,3,109-1-3,306.88,41.0583,-124.75,9.714436224,33.34109694,
W18,180220,10:26:30,10:32:05,TR,5,MaN,TR_5_MaN,109,1,4,109-1-4,277.37,41.0583,-124.75,9.906942693,33.16490831,
W18,180220,9:54:22,10:10:28,TR,5,MaN,TR_5_MaN,109,4,0,109-4-0,3124.81,41.0583,-124.75,9.781152594,33.30109563,
W18,180220,10:10:29,10:14:23,TR,5,MaN,TR_5_MaN,109,4,1,109-4-1,746.26,41.0583,-124.75,9.628237288,33.48675424,
W18,180220,10:14:24,10:19:58,TR,5,MaN,TR_5_MaN,109,4,2,109-4-2,1012.43,41.0583,-124.75,9.696068657,33.39509851,
W18,180220,10:19:59,10:26:29,TR,5,MaN,TR_5_MaN,109,4,3,109-4-3,1227.52,41.0583,-124.75,9.714436224,33.34109694,
W18,180220,10:26:30,10:32:05,TR,5,MaN,TR_5_MaN,109,4,4,109-4-4,1109.49,41.0583,-124.75,9.906942693,33.16490831,
W18,180220,15:18:18,15:46:35,TR,5,MaD,TR_5_MaD,110,1,0,110-1-0,1506.89,41.0583,-124.75,9.793609302,33.3304814,oblique; CTD didn't turn on until 10m depth but should be ok
W18,180220,15:18:18,15:46:35,TR,5,MaD,TR_5_MaD,110,4,0,110-4-0,6027.56,41.0583,-124.75,9.793609302,33.3304814,oblique; CTD didn't turn on until 10m depth but should be ok
W18,180220,18:46:23,19:18:01,TR,3,MaD,TR_3_MaD,111,1,0,111-1-0,2217.81,41.0583,-124.4333,9.813506276,33.30045502,oblique
W18,180220,18:46:23,19:18:01,TR,3,MaD,TR_3_MaD,111,4,0,111-4-0,8871.25,41.0583,-124.4333,9.813506276,33.30045502,oblique
W18,180220,20:53:51,21:20:31,TR,2,MaD,TR_2_MaD,112,1,0,112-1-0,997.08,41.0583,-124.3417,9.309462825,33.53425713,oblique
W18,180220,20:53:51,21:20:31,TR,2,MaD,TR_2_MaD,112,4,0,112-4-0,3988.32,41.0583,-124.3417,9.309462825,33.53425713,oblique
W18,180220,22:25:09,22:41:26,TR,1,MaD,TR_1_MaD,113,1,0,113-1-0,660.72,41.0583,-124.2667,9.096096289,33.67420361,oblique
W18,180220,22:25:09,22:41:26,TR,1,MaD,TR_1_MaD,113,4,0,113-4-0,2642.86,41.0583,-124.2667,9.096096289,33.67420361,oblique
W18,180223,16:03:55,16:33:00,NH,5,MbD,NH_5_MbD,114,1,0,114-1-0,1237.01,44.652,-125.117,9.793750853,32.66511604,oblique
W18,180223,16:03:55,16:33:00,NH,5,MbD,NH_5_MbD,114,4,0,114-4-0,4948.02,44.652,-125.117,9.793750853,32.66511604,oblique
W18,180223,19:34:46,20:03:33,NH,3,MbD,NH_3_MbD,115,1,0,115-1-0,1360.11,44.652,-124.65,9.958134068,32.75745038,oblique
W18,180223,19:34:46,20:03:33,NH,3,MbD,NH_3_MbD,115,4,0,115-4-0,5440.43,44.652,-124.65,9.958134068,32.75745038,oblique
W18,180223,21:51:59,22:06:24,NH,2,MbD,NH_2_MbD,116,1,0,116-1-0,834.05,44.652,-124.412,10.36678563,32.47293395,oblique
W18,180223,21:51:59,22:06:24,NH,2,MbD,NH_2_MbD,116,4,0,116-4-0,3336.2,44.652,-124.412,10.36678563,32.47293395,oblique
W18,180223,23:26:55,23:32:25,NH,1,MbD,NH_1_MbD,117,1,0,117-1-0,300.55,44.652,-124.295,9.77645,33.2536625,"CTD didn't turn on until at depth, no envr data for net 0"
W18,180223,23:32:26,23:36:14,NH,1,MbD,NH_1_MbD,117,1,3,117-1-3,230.52,44.652,-124.295,10.13274348,32.8058913,
W18,180223,23:36:15,23:40:14,NH,1,MbD,NH_1_MbD,117,1,4,117-1-4,237.48,44.652,-124.295,9.579618834,31.67169507,
W18,180223,23:26:55,23:32:25,NH,1,MbD,NH_1_MbD,117,4,0,117-4-0,1202.18,44.652,-124.295,9.77645,33.2536625,"CTD didn't turn on until at depth, no envr data for net 0"
W18,180223,23:32:26,23:36:14,NH,1,MbD,NH_1_MbD,117,4,3,117-4-3,922.07,44.652,-124.295,10.13274348,32.8058913,
W18,180223,23:36:15,23:40:14,NH,1,MbD,NH_1_MbD,117,4,4,117-4-4,949.9,44.652,-124.295,9.579618834,31.67169507,
S18,180706,15:58:28,16:03:40,TR,1,MaD,TR_1_MaD,202,1,0,202-1-0,206.09,41.0583,-124.2667,8.91,33.85,
S18,180706,16:03:41,16:08:14,TR,1,MaD,TR_1_MaD,202,1,3,202-1-3,183.18,41.0583,-124.2667,8.44,33.87,
S18,180706,16:08:15,16:15:00,TR,1,MaD,TR_1_MaD,202,1,4,202-1-4,271.55,41.0583,-124.2667,9.24,33.81,
S18,180706,15:58:28,16:03:40,TR,1,MaD,TR_1_MaD,202,4,0,202-4-0,824.37,41.0583,-124.2667,8.91,33.85,
S18,180706,16:03:41,16:08:14,TR,1,MaD,TR_1_MaD,202,4,3,202-4-3,732.71,41.0583,-124.2667,8.44,33.87,
S18,180706,16:08:15,16:15:00,TR,1,MaD,TR_1_MaD,202,4,4,202-4-4,1086.2,41.0583,-124.2667,9.24,33.81,
S18,180706,17:18:30,17:30:48,TR,2,MaD,TR_2_MaD,203,1,0,203-1-0,460.54,41.0583,-124.3417,9.07,33.78,
S18,180706,17:30:49,17:35:40,TR,2,MaD,TR_2_MaD,203,1,1,203-1-1,200.63,41.0583,-124.3417,8.23,33.89,
S18,180706,17:35:41,17:40:46,TR,2,MaD,TR_2_MaD,203,1,2,203-1-2,206.74,41.0583,-124.3417,8.51,33.84,
S18,180706,17:40:47,17:46:59,TR,2,MaD,TR_2_MaD,203,1,3,203-1-3,265.45,41.0583,-124.3417,9.1,33.79,
S18,180706,17:47:00,17:51:57,TR,2,MaD,TR_2_MaD,203,1,4,203-1-4,209.57,41.0583,-124.3417,10.66,33.74,
S18,180706,17:18:30,17:30:48,TR,2,MaD,TR_2_MaD,203,4,0,203-4-0,1842.18,41.0583,-124.3417,9.07,33.78,
S18,180706,17:30:49,17:35:40,TR,2,MaD,TR_2_MaD,203,4,1,203-4-1,802.51,41.0583,-124.3417,8.23,33.89,
S18,180706,17:35:41,17:40:46,TR,2,MaD,TR_2_MaD,203,4,2,203-4-2,826.97,41.0583,-124.3417,8.51,33.84,
S18,180706,17:40:47,17:46:59,TR,2,MaD,TR_2_MaD,203,4,3,203-4-3,1061.79,41.0583,-124.3417,9.1,33.79,
S18,180706,17:47:00,17:51:57,TR,2,MaD,TR_2_MaD,203,4,4,203-4-4,838.28,41.0583,-124.3417,10.66,33.74,
S18,180706,19:18:38,19:26:09,TR,3,MaD,TR_3_MaD,204,1,0,204-1-0,249.89,41.0583,-124.4333,9.6,33.67,
S18,180706,19:26:10,19:33:52,TR,3,MaD,TR_3_MaD,204,1,1,204-1-1,292.79,41.0583,-124.4333,8.32,33.87,
S18,180706,19:33:53,19:39:44,TR,3,MaD,TR_3_MaD,204,1,2,204-1-2,238.87,41.0583,-124.4333,8.82,33.77,
S18,180706,19:39:45,19:45:07,TR,3,MaD,TR_3_MaD,204,1,3,204-1-3,218.54,41.0583,-124.4333,9.59,33.67,
S18,180706,19:45:08,19:50:13,TR,3,MaD,TR_3_MaD,204,1,4,204-1-4,207.86,41.0583,-124.4333,10.56,33.6,
S18,180706,19:18:38,19:26:09,TR,3,MaD,TR_3_MaD,204,4,0,204-4-0,999.57,41.0583,-124.4333,9.6,33.67,
S18,180706,19:26:10,19:33:52,TR,3,MaD,TR_3_MaD,204,4,1,204-4-1,1171.14,41.0583,-124.4333,8.32,33.87,
S18,180706,19:33:53,19:39:44,TR,3,MaD,TR_3_MaD,204,4,2,204-4-2,955.49,41.0583,-124.4333,8.82,33.77,
S18,180706,19:39:45,19:45:07,TR,3,MaD,TR_3_MaD,204,4,3,204-4-3,874.17,41.0583,-124.4333,9.59,33.67,
S18,180706,19:45:08,19:50:13,TR,3,MaD,TR_3_MaD,204,4,4,204-4-4,831.46,41.0583,-124.4333,10.56,33.6,
S18,180706,21:09:45,21:22:39,TR,4,MaD,TR_4_MaD,205,1,0,205-1-0,482.74,41.0583,-124.5833,10.23,33.66,
S18,180706,21:16:00,21:19:08,TR,4,MaD,TR_4_MaD,205,1,1,205-1-1,151.97,41.0583,-124.5833,8.75,33.77,
S18,180706,21:19:09,21:22:37,TR,4,MaD,TR_4_MaD,205,1,2,205-1-2,158.59,41.0583,-124.5833,9.44,33.65,
S18,180706,21:22:40,21:26:14,TR,4,MaD,TR_4_MaD,205,1,3,205-1-3,151.79,41.0583,-124.5833,10.24,33.66,
S18,180706,21:26:15,21:32:17,TR,4,MaD,TR_4_MaD,205,1,4,205-1-4,221.13,41.0583,-124.5833,11.08,33.62,
S18,180706,21:09:45,21:22:39,TR,4,MaD,TR_4_MaD,205,4,0,205-4-0,1930.95,41.0583,-124.5833,10.23,33.66,
S18,180706,21:16:00,21:19:08,TR,4,MaD,TR_4_MaD,205,4,1,205-4-1,607.88,41.0583,-124.5833,8.75,33.77,
S18,180706,21:19:09,21:22:37,TR,4,MaD,TR_4_MaD,205,4,2,205-4-2,634.37,41.0583,-124.5833,9.44,33.65,
S18,180706,21:22:40,21:26:14,TR,4,MaD,TR_4_MaD,205,4,3,205-4-3,607.17,41.0583,-124.5833,10.24,33.66,
S18,180706,21:26:15,21:32:17,TR,4,MaD,TR_4_MaD,205,4,4,205-4-4,884.53,41.0583,-124.5833,11.08,33.62,
S18,180706,23:02:19,23:10:38,TR,5,MaD,TR_5_MaD,206,1,0,206-1-0,300.85,41.0583,-124.75,10.06,33.52,
S18,180706,23:10:39,23:17:38,TR,5,MaD,TR_5_MaD,206,1,1,206-1-1,281.27,41.0583,-124.75,8.87,33.84,
S18,180706,23:17:39,23:20:55,TR,5,MaD,TR_5_MaD,206,1,2,206-1-2,136.37,41.0583,-124.75,9.84,33.65,
S18,180706,23:20:56,23:25:04,TR,5,MaD,TR_5_MaD,206,1,3,206-1-3,165.79,41.0583,-124.75,10.32,33.62,
S18,180706,23:25:05,23:30:10,TR,5,MaD,TR_5_MaD,206,1,4,206-1-4,221.41,41.0583,-124.75,10.43,33.5,
S18,180706,23:02:19,23:10:38,TR,5,MaD,TR_5_MaD,206,4,0,206-4-0,1203.38,41.0583,-124.75,10.06,33.52,
S18,180706,23:10:39,23:17:38,TR,5,MaD,TR_5_MaD,206,4,1,206-4-1,1125.08,41.0583,-124.75,8.87,33.84,
S18,180706,23:17:39,23:20:55,TR,5,MaD,TR_5_MaD,206,4,2,206-4-2,545.46,41.0583,-124.75,9.84,33.65,
S18,180706,23:20:56,23:25:04,TR,5,MaD,TR_5_MaD,206,4,3,206-4-3,663.15,41.0583,-124.75,10.32,33.62,
S18,180706,23:25:05,23:30:10,TR,5,MaD,TR_5_MaD,206,4,4,206-4-4,885.63,41.0583,-124.75,10.43,33.5,
S18,180707,9:37:00,9:45:32,TR,5,MaN,TR_5_MaN,207,1,0,207-1-0,329.54,41.0583,-124.75,10.04,33.19,
S18,180707,9:45:33,9:50:14,TR,5,MaN,TR_5_MaN,207,1,1,207-1-1,214.09,41.0583,-124.75,8.63,33.9,
S18,180707,9:50:15,9:54:38,TR,5,MaN,TR_5_MaN,207,1,2,207-1-2,205.37,41.0583,-124.75,9.16,33.73,
S18,180707,9:54:39,9:58:16,TR,5,MaN,TR_5_MaN,207,1,3,207-1-3,171.26,41.0583,-124.75,10.06,33.61,
S18,180707,9:58:17,10:02:06,TR,5,MaN,TR_5_MaN,207,1,4,207-1-4,164.67,41.0583,-124.75,10.77,33.49,
S18,180707,9:37:00,9:45:32,TR,5,MaN,TR_5_MaN,207,4,0,207-4-0,1318.14,41.0583,-124.75,10.04,33.19,
S18,180707,9:45:33,9:50:14,TR,5,MaN,TR_5_MaN,207,4,1,207-4-1,856.36,41.0583,-124.75,8.63,33.9,
S18,180707,9:50:15,9:54:38,TR,5,MaN,TR_5_MaN,207,4,2,207-4-2,821.49,41.0583,-124.75,9.16,33.73,
S18,180707,9:54:39,9:58:16,TR,5,MaN,TR_5_MaN,207,4,3,207-4-3,685.05,41.0583,-124.75,10.06,33.61,
S18,180707,9:58:17,10:02:06,TR,5,MaN,TR_5_MaN,207,4,4,207-4-4,658.7,41.0583,-124.75,10.77,33.49,
S18,180707,12:01:49,12:11:27,TR,3,MaN,TR_3_MaN,208,1,0,208-1-0,360.48,41.0583,-124.4333,9.44,33.72,
S18,180707,12:11:28,12:16:40,TR,3,MaN,TR_3_MaN,208,1,1,208-1-1,211.41,41.0583,-124.4333,8.41,33.86,
S18,180707,12:16:41,12:21:02,TR,3,MaN,TR_3_MaN,208,1,2,208-1-2,184.78,41.0583,-124.4333,8.61,33.78,
S18,180707,12:21:03,12:25:32,TR,3,MaN,TR_3_MaN,208,1,3,208-1-3,187.13,41.0583,-124.4333,9.32,33.68,
S18,180707,12:25:33,12:29:57,TR,3,MaN,TR_3_MaN,208,1,4,208-1-4,185.34,41.0583,-124.4333,11.05,33.69,
S18,180707,12:01:49,12:11:27,TR,3,MaN,TR_3_MaN,208,4,0,208-4-0,1441.9,41.0583,-124.4333,9.44,33.72,
S18,180707,12:11:28,12:16:40,TR,3,MaN,TR_3_MaN,208,4,1,208-4-1,845.65,41.0583,-124.4333,8.41,33.86,
S18,180707,12:16:41,12:21:02,TR,3,MaN,TR_3_MaN,208,4,2,208-4-2,739.11,41.0583,-124.4333,8.61,33.78,
S18,180707,12:21:03,12:25:32,TR,3,MaN,TR_3_MaN,208,4,3,208-4-3,748.52,41.0583,-124.4333,9.32,33.68,
S18,180707,12:25:33,12:29:57,TR,3,MaN,TR_3_MaN,208,4,4,208-4-4,741.34,41.0583,-124.4333,11.05,33.69,
S18,180707,14:06:55,14:13:14,TR,1,MbD,TR_1_MbD,209,1,0,209-1-0,236.1,41.0583,-124.2667,9.25,33.54,
S18,180707,14:13:15,14:19:47,TR,1,MbD,TR_1_MbD,209,1,3,209-1-3,244.4,41.0583,-124.2667,8.71,33.87,
S18,180707,14:19:48,14:23:13,TR,1,MbD,TR_1_MbD,209,1,4,209-1-4,124.42,41.0583,-124.2667,9.84,33.8,
S18,180707,14:06:55,14:13:14,TR,1,MbD,TR_1_MbD,209,4,0,209-4-0,944.38,41.0583,-124.2667,9.25,33.54,
S18,180707,14:13:15,14:19:47,TR,1,MbD,TR_1_MbD,209,4,3,209-4-3,977.58,41.0583,-124.2667,8.71,33.87,
S18,180707,14:19:48,14:23:13,TR,1,MbD,TR_1_MbD,209,4,4,209-4-4,497.68,41.0583,-124.2667,9.84,33.8,
S18,180707,15:30:05,15:38:22,TR,2,MbD,TR_2_MbD,210,1,0,210-1-0,289.76,41.0583,-124.3417,9.65,33.61,
S18,180707,15:38:23,15:46:00,TR,2,MbD,TR_2_MbD,210,1,1,210-1-1,343,41.0583,-124.3417,8.16,33.93,
S18,180707,15:46:01,15:48:49,TR,2,MbD,TR_2_MbD,210,1,2,210-1-2,136.92,41.0583,-124.3417,8.91,33.83,
S18,180707,15:48:50,15:51:36,TR,2,MbD,TR_2_MbD,210,1,3,210-1-3,125.68,41.0583,-124.3417,9.73,33.75,
S18,180707,15:51:37,15:55:38,TR,2,MbD,TR_2_MbD,210,1,4,210-1-4,170.65,41.0583,-124.3417,10.76,33.73,
S18,180707,15:30:05,15:38:22,TR,2,MbD,TR_2_MbD,210,4,0,210-4-0,1159.05,41.0583,-124.3417,9.65,33.61,
S18,180707,15:38:23,15:46:00,TR,2,MbD,TR_2_MbD,210,4,1,210-4-1,1372.02,41.0583,-124.3417,8.16,33.93,
S18,180707,15:46:01,15:48:49,TR,2,MbD,TR_2_MbD,210,4,2,210-4-2,547.7,41.0583,-124.3417,8.91,33.83,
S18,180707,15:48:50,15:51:36,TR,2,MbD,TR_2_MbD,210,4,3,210-4-3,502.71,41.0583,-124.3417,9.73,33.75,
S18,180707,15:51:37,15:55:38,TR,2,MbD,TR_2_MbD,210,4,4,210-4-4,682.6,41.0583,-124.3417,10.76,33.73,
S18,180707,17:13:34,17:24:52,TR,3,MbD,TR_3_MbD,211,1,0,211-1-0,432.42,41.0583,-124.4333,9.09,33.81,
S18,180707,17:24:53,17:32:08,TR,3,MbD,TR_3_MbD,211,1,1,211-1-1,262,41.0583,-124.4333,8.24,33.9,
S18,180707,17:32:09,17:36:27,TR,3,MbD,TR_3_MbD,211,1,2,211-1-2,171.24,41.0583,-124.4333,8.6,33.81,
S18,180707,17:36:28,17:40:17,TR,3,MbD,TR_3_MbD,211,1,3,211-1-3,147.16,41.0583,-124.4333,9.35,33.74,
S18,180707,17:40:18,17:44:28,TR,3,MbD,TR_3_MbD,211,1,4,211-1-4,161.9,41.0583,-124.4333,10.79,33.72,
S18,180707,17:13:34,17:24:52,TR,3,MbD,TR_3_MbD,211,4,0,211-4-0,1729.67,41.0583,-124.4333,9.09,33.81,
S18,180707,17:24:53,17:32:08,TR,3,MbD,TR_3_MbD,211,4,1,211-4-1,1048.01,41.0583,-124.4333,8.24,33.9,
S18,180707,17:32:09,17:36:27,TR,3,MbD,TR_3_MbD,211,4,2,211-4-2,684.94,41.0583,-124.4333,8.6,33.81,
S18,180707,17:36:28,17:40:17,TR,3,MbD,TR_3_MbD,211,4,3,211-4-3,588.64,41.0583,-124.4333,9.35,33.74,
S18,180707,17:40:18,17:44:28,TR,3,MbD,TR_3_MbD,211,4,4,211-4-4,647.61,41.0583,-124.4333,10.79,33.72,
S18,180707,19:09:46,19:20:14,TR,4,MbD,TR_4_MbD,212,1,0,212-1-0,405.92,41.0583,-124.5833,9.47,33.73,
S18,180707,19:20:15,19:22:25,TR,4,MbD,TR_4_MbD,212,1,1,212-1-1,72.81,41.0583,-124.5833,8.37,33.9,
S18,180707,19:22:26,19:28:00,TR,4,MbD,TR_4_MbD,212,1,2,212-1-2,183.26,41.0583,-124.5833,9.17,33.73,
S18,180707,19:28:01,19:36:39,TR,4,MbD,TR_4_MbD,212,1,3,212-1-3,315.51,41.0583,-124.5833,10.01,33.69,
S18,180707,19:36:40,19:42:45,TR,4,MbD,TR_4_MbD,212,1,4,212-1-4,232.42,41.0583,-124.5833,10.49,33.41,
S18,180707,19:09:46,19:20:14,TR,4,MbD,TR_4_MbD,212,4,0,212-4-0,1623.68,41.0583,-124.5833,9.47,33.73,
S18,180707,19:20:15,19:22:25,TR,4,MbD,TR_4_MbD,212,4,1,212-4-1,291.24,41.0583,-124.5833,8.37,33.9,
S18,180707,19:22:26,19:28:00,TR,4,MbD,TR_4_MbD,212,4,2,212-4-2,733.06,41.0583,-124.5833,9.17,33.73,
S18,180707,19:28:01,19:36:39,TR,4,MbD,TR_4_MbD,212,4,3,212-4-3,1262.06,41.0583,-124.5833,10.01,33.69,
S18,180707,19:36:40,19:42:45,TR,4,MbD,TR_4_MbD,212,4,4,212-4-4,929.7,41.0583,-124.5833,10.49,33.41,
S18,180707,21:05:23,21:13:14,TR,5,MbD,TR_5_MbD,213,1,0,213-1-0,258.85,41.0583,-124.75,10.37,33.57,
S18,180707,21:13:15,21:17:05,TR,5,MbD,TR_5_MbD,213,1,1,213-1-1,180.74,41.0583,-124.75,8.62,33.86,
S18,180707,21:17:06,21:19:55,TR,5,MbD,TR_5_MbD,213,1,2,213-1-2,128.57,41.0583,-124.75,9.16,33.73,
S18,180707,21:19:56,21:23:08,TR,5,MbD,TR_5_MbD,213,1,3,213-1-3,129.55,41.0583,-124.75,10.01,33.69,
S18,180707,21:23:09,21:28:00,TR,5,MbD,TR_5_MbD,213,1,4,213-1-4,166.53,41.0583,-124.75,10.9,33.49,
S18,180707,21:05:23,21:13:14,TR,5,MbD,TR_5_MbD,213,4,0,213-4-0,1035.4,41.0583,-124.75,10.37,33.57,
S18,180707,21:13:15,21:17:05,TR,5,MbD,TR_5_MbD,213,4,1,213-4-1,722.97,41.0583,-124.75,8.62,33.86,
S18,180707,21:17:06,21:19:55,TR,5,MbD,TR_5_MbD,213,4,2,213-4-2,514.26,41.0583,-124.75,9.16,33.73,
S18,180707,21:19:56,21:23:08,TR,5,MbD,TR_5_MbD,213,4,3,213-4-3,518.2,41.0583,-124.75,10.01,33.69,
S18,180707,21:23:09,21:28:00,TR,5,MbD,TR_5_MbD,213,4,4,213-4-4,666.12,41.0583,-124.75,10.9,33.49,
