cruise,transect,replicate,station,mocness_side,net,collection_date,start_time_pt,start_longitude_dd,start_latitude_dd,minimum_depth_m,maximum_depth_m,year,month,nep10k_j_idx,nep10k_i_idx,nep10k_longitude_dd,nep10k_latitude_dd,nep10k_distance_km,mld_density_0_03_m,mld_density_censor_flag,ild_temperature_0_2c_m,ild_temperature_censor_flag,barrier_layer_thickness_m,reference_depth_m,reference_density_kgm3,reference_temperature_c,surface_temperature_nep10k_c,surface_salinity_nep10k_psu,surface_density_nep10k_kgm3,n_profile_layers,deepest_profile_depth_m,temperature_nep10k_file,salinity_nep10k_file
W19,NH,MbD,4,1,0,2019-03-07,2019-03-07T17:59:24Z,-124.8796,44.65225,0.1,101.9,2019,3,115,129,-124.80775451660156,44.62838363647461,6.273298790828629,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,4,0,2019-03-07,2019-03-07T17:59:24Z,-124.8796,44.65225,0.1,101.9,2019,3,115,129,-124.80775451660156,44.62838363647461,6.273298790828629,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,1,1,2019-03-07,2019-03-07T18:07:58Z,-124.87339,44.65235,74.7,101.2,2019,3,115,129,-124.80775451660156,44.62838363647461,5.836869923009737,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,4,1,2019-03-07,2019-03-07T18:07:58Z,-124.87339,44.65235,74.7,101.2,2019,3,115,129,-124.80775451660156,44.62838363647461,5.836869923009737,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,1,2,2019-03-07,2019-03-07T18:13:10Z,-124.87003,44.6523,49.631,74.076,2019,3,115,129,-124.80775451660156,44.62838363647461,5.59903064984113,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,4,2,2019-03-07,2019-03-07T18:13:10Z,-124.87003,44.6523,49.631,74.076,2019,3,115,129,-124.80775451660156,44.62838363647461,5.59903064984113,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,1,3,2019-03-07,2019-03-07T18:17:36Z,-124.86692,44.6524,25.5,49.151,2019,3,115,129,-124.80775451660156,44.62838363647461,5.38926475371388,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,4,3,2019-03-07,2019-03-07T18:17:36Z,-124.86692,44.6524,25.5,49.151,2019,3,115,129,-124.80775451660156,44.62838363647461,5.38926475371388,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,1,4,2019-03-07,2019-03-07T18:22:11Z,-124.86351,44.65241,0.6,25,2019,3,115,129,-124.80775451660156,44.62838363647461,5.1572313531961145,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,4,4,4,2019-03-07,2019-03-07T18:22:11Z,-124.86351,44.65241,0.6,25,2019,3,115,129,-124.80775451660156,44.62838363647461,5.1572313531961145,29.628726254212022,0,31.475892404771773,0,1.847166150559751,5,1024.793338083174,9.17319393157959,9.17319393157959,32.06404495239258,1024.793338083174,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,1,0,2019-03-07,2019-03-07T20:14:53Z,-124.64964,44.6516,0,102,2019,3,115,130,-124.69290161132812,44.668212890625,3.888454137517317,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,4,0,2019-03-07,2019-03-07T20:14:53Z,-124.64964,44.6516,0,102,2019,3,115,130,-124.69290161132812,44.668212890625,3.888454137517317,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,1,1,2019-03-07,2019-03-07T20:21:54Z,-124.64613,44.6518,74.2,100.247,2019,3,115,130,-124.69290161132812,44.668212890625,4.124950466325357,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,4,1,2019-03-07,2019-03-07T20:21:54Z,-124.64613,44.6518,74.2,100.247,2019,3,115,130,-124.69290161132812,44.668212890625,4.124950466325357,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,1,2,2019-03-07,2019-03-07T20:26:31Z,-124.64403,44.65187,49.871,74.158,2019,3,115,130,-124.69290161132812,44.668212890625,4.271214678119502,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,4,2,2019-03-07,2019-03-07T20:26:31Z,-124.64403,44.65187,49.871,74.158,2019,3,115,130,-124.69290161132812,44.668212890625,4.271214678119502,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,1,3,2019-03-07,2019-03-07T20:29:37Z,-124.64249,44.65191,24.2,48.9,2019,3,115,130,-124.69290161132812,44.668212890625,4.3799043985648165,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,4,3,2019-03-07,2019-03-07T20:29:37Z,-124.64249,44.65191,24.2,48.9,2019,3,115,130,-124.69290161132812,44.668212890625,4.3799043985648165,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,1,4,2019-03-07,2019-03-07T20:33:17Z,-124.64049,44.65192,1.1,23.7,2019,3,115,130,-124.69290161132812,44.668212890625,4.52393115075689,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,3,4,4,2019-03-07,2019-03-07T20:33:17Z,-124.64049,44.65192,1.1,23.7,2019,3,115,130,-124.69290161132812,44.668212890625,4.52393115075689,28.82571685668227,0,30.404751000287284,0,1.5790341436050142,5,1024.7920808563365,9.163761138916016,9.163761138916016,32.06055450439453,1024.7920808563365,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,1,0,2019-03-07,2019-03-07T22:19:16Z,-124.40993,44.65234,0.2,76.645,2019,3,114,132,-124.40715026855469,44.66562271118164,1.4932441941023784,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,4,0,2019-03-07,2019-03-07T22:19:16Z,-124.40993,44.65234,0.2,76.645,2019,3,114,132,-124.40715026855469,44.66562271118164,1.4932441941023784,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,1,2,2019-03-07,2019-03-07T22:25:37Z,-124.40623,44.65234,48.373,76.027,2019,3,114,132,-124.40715026855469,44.66562271118164,1.4787625290424269,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,4,2,2019-03-07,2019-03-07T22:25:37Z,-124.40623,44.65234,48.373,76.027,2019,3,114,132,-124.40715026855469,44.66562271118164,1.4787625290424269,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,1,3,2019-03-07,2019-03-07T22:28:44Z,-124.40416,44.65251,24.498,47.302,2019,3,114,132,-124.40715026855469,44.66562271118164,1.477124275019665,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,4,3,2019-03-07,2019-03-07T22:28:44Z,-124.40416,44.65251,24.498,47.302,2019,3,114,132,-124.40715026855469,44.66562271118164,1.477124275019665,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,1,4,2019-03-07,2019-03-07T22:32:04Z,-124.40168,44.65264,0.747,24.053,2019,3,114,132,-124.40715026855469,44.66562271118164,1.5070532299632466,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,2,4,4,2019-03-07,2019-03-07T22:32:04Z,-124.40168,44.65264,0.747,24.053,2019,3,114,132,-124.40715026855469,44.66562271118164,1.5070532299632466,27.099988393926473,0,27.93996933734598,0,0.8399809434195049,5,1024.759924637766,9.179705619812012,9.179705619812012,32.022613525390625,1024.759924637766,15,95,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,1,0,2019-03-07,2019-03-07T23:56:35Z,-124.29475,44.65207,0.3,49.9,2019,3,113,133,-124.23666381835938,44.623046875,5.615824358955622,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,4,0,2019-03-07,2019-03-07T23:56:35Z,-124.29475,44.65207,0.3,49.9,2019,3,113,133,-124.23666381835938,44.623046875,5.615824358955622,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,1,3,2019-03-07,2019-03-08T00:03:25Z,-124.29034,44.65208,24.435,51,2019,3,113,133,-124.23666381835938,44.623046875,5.334706991435824,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,4,3,2019-03-07,2019-03-08T00:03:25Z,-124.29034,44.65208,24.435,51,2019,3,113,133,-124.23666381835938,44.623046875,5.334706991435824,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,1,4,2019-03-07,2019-03-08T00:09:38Z,-124.28644,44.65205,0.8,23.9,2019,3,113,133,-124.23666381835938,44.623046875,5.090358114851009,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,NH,MbD,1,4,4,2019-03-07,2019-03-08T00:09:38Z,-124.28644,44.65205,0.8,23.9,2019,3,113,133,-124.23666381835938,44.623046875,5.090358114851009,25.01515252922911,0,25.211536550364332,0,0.19638402113522346,5,1024.7566836299545,9.332188606262207,9.332188606262207,32.04907989501953,1024.7566836299545,12,65,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,1,0,2019-03-09,2019-03-09T16:10:17Z,-124.27087,41.0583,0.1,52.1,2019,3,78,116,-124.26214599609375,41.09885025024414,4.567891975200788,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,4,0,2019-03-09,2019-03-09T16:10:17Z,-124.27087,41.0583,0.1,52.1,2019,3,78,116,-124.26214599609375,41.09885025024414,4.567891975200788,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,1,3,2019-03-09,2019-03-09T16:15:11Z,-124.27337,41.05838,25.8,52.6,2019,3,78,116,-124.26214599609375,41.09885025024414,4.597376349479363,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,4,3,2019-03-09,2019-03-09T16:15:11Z,-124.27337,41.05838,25.8,52.6,2019,3,78,116,-124.26214599609375,41.09885025024414,4.597376349479363,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,1,4,2019-03-09,2019-03-09T16:20:57Z,-124.27583,41.05846,1.1,25.6,2019,3,78,116,-124.26214599609375,41.09885025024414,4.635340129879104,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,1,4,4,2019-03-09,2019-03-09T16:20:57Z,-124.27583,41.05846,1.1,25.6,2019,3,78,116,-124.26214599609375,41.09885025024414,4.635340129879104,2.8825433101267297,0,4.7785124793025675,0,1.8959691691758378,5,1023.9208007840163,9.859028816223145,9.859028816223145,31.086217880249023,1023.9208007840163,13,75,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,1,0,2019-03-09,2019-03-09T17:24:10Z,-124.34351,41.05866,-0.1,101.5,2019,3,78,115,-124.37002563476562,41.05979537963867,2.226769804243066,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,4,0,2019-03-09,2019-03-09T17:24:10Z,-124.34351,41.05866,-0.1,101.5,2019,3,78,115,-124.37002563476562,41.05979537963867,2.226769804243066,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,1,1,2019-03-09,2019-03-09T17:33:17Z,-124.34855,41.0585,74.8,101.1,2019,3,78,115,-124.37002563476562,41.05979537963867,1.8063663746462086,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,4,1,2019-03-09,2019-03-09T17:33:17Z,-124.34855,41.0585,74.8,101.1,2019,3,78,115,-124.37002563476562,41.05979537963867,1.8063663746462086,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,1,2,2019-03-09,2019-03-09T17:39:05Z,-124.35118,41.05853,49.8,74.482,2019,3,78,115,-124.37002563476562,41.05979537963867,1.5863551734057333,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
W19,TR,MaD,2,4,2,2019-03-09,2019-03-09T17:39:05Z,-124.35118,41.05853,49.8,74.482,2019,3,78,115,-124.37002563476562,41.05979537963867,1.5863551734057333,3.4280277038563787,0,7.766199452966725,0,4.338171749110346,5,1024.09952835827,9.863142013549805,9.863142013549805,31.316165924072266,1024.09952835827,22,187.5,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc,NEP10k_raw_r20250912_daily_mesozoo200_o2_so_no3_chlos_ssh_thetao_uo_vo_vollcello_2019.03.nc
